review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,date,Color,Style,Pattern
R2APCAKBHYPONF,B07YBN9XXG,2.0 out of 5 stars Very Flat Sound,Donald J Andrews,2,"I have been a Bose fan for 40 years. I have Bose 501's back in the 80s, Bose headphones, and Bose portable speakers in the past that we have enjoyed very much. Just received this Soundlink Mini II Special Edition. I was very disappointed in the lack of any high end to the sound. It was very flat. In addition, it is not considered a ""smart"" speaker so won't connect to the Bose Music or Bose Connect app and there is no way to adjust the tone. I am returning it today.","Reviewed in the United States February 23, 2024",AGT55V77J66M5VTPEANBFOPHMIDA,False,0,Color: Luxe Silver,2024-02-23,Luxe Silver,not listed,not listed
R2ZVSKE86LPE5Q,B07YBN9XXG,5.0 out of 5 stars Greatness can come in small packages,Patrick Lacson,5,"I've tested multiple bluetooth devices from JBL, Anker, Amazon (China knockoffs) and Bose just sounds so much better. The special edition is an older device isn't water proof, is heavy, and doesn't have USB charging ports for your phones. However if you want amazing sound get this speaker.Bose has set itself as the gold standard when it comes to well-built devices. I bought mine refurbished and my goodness the sound compared to all my other BT speakers was just a night and day difference. The clarity of the voices and the bass are unmatched. The device is surprising heavy for such a smaller speaker. I believe that's due to the heavier magnets for the speakers.Some have complained (and I agree) that the speakers are a bit on the bass-heavy side. I do understand it does cater to more of an R&B tuning with heavy bass. But with software EQ the bass can be trimmed out and the audio is perfect.The battery life is amazing. 2 full days of non-stop use and still have 50% battery life. We were painting the house and had this on blast for those 2 full days of 10 hour work sessions and on the 3rd day still have plenty of juice to keep going.It does support multiple devices connected to the speaker so my wife and I can share the speaker with our Spotify account and can even ""join"" a music session.Buy this speaker. You won't regret it.","Reviewed in the United States February 21, 2023",AG5BU64YKFP2J4TEW7PLG3IY3U5Q,False,2,Color: Luxe Silver,2023-02-21,Luxe Silver,not listed,not listed
R1PRQ9KY06XR61,B07YBN9XXG,5.0 out of 5 stars Perfect!,Amazon cust Jax FL,5,Love this speaker! I’ve had it several years and I’ve never had any problems with it. I move it all over the house and the sound is wonderful. I travel with it and just wrap it in bubble wrap in the event my suitcase is thrown around. It’s perfect!,"Reviewed in the United States June 7, 2023",AHQDDVEGYEWBGRSOLRCLBVCG7BAA,False,0,Color: Luxe Silver,2023-06-07,Luxe Silver,not listed,not listed
R3J1WBW70WE4J7,B07YBN9XXG,"2.0 out of 5 stars When battery fails, you have to throw it away.",CCJ,2,"Great sound, like most Bose products, but when the battery fails, as all batteries do, it is almost impossible to change it. See battery replacement reviews. These are consistent with my experience. Just thought you should know because this is an expensive Bose product.","Reviewed in the United States January 4, 2024",AGXVXZ4V236JKSKPTMMS6PPH6H7A,False,0,Color: Luxe Silver,2024-01-04,Luxe Silver,not listed,not listed
R2I7939MD431B9,B07YBN9XXG,5.0 out of 5 stars Super durable,Colin C,5,"This has been the best speaker I’ve ever had. It has lasted me almost 9 with little to no issues. Beach days, college, parties, rain drops,some falls and it’s still bumping. I love Bose products.","Reviewed in the United States May 4, 2023",AHOJMNNZUGKLLKA7EXGACU6HRRIA,False,0,Color: Luxe Silver,2023-05-04,Luxe Silver,not listed,not listed
RTA6F8LHXLR00,B07YBN9XXG,5.0 out of 5 stars This speaker goes the distance,Marie Ellis,5,"I have owned a Bose Soundlink Mini II for almost a decade. This speaker really kicks and has amazing sound quality for its size. The battery has lasted all this time and holds a charge for about 6-8 hours of play at a loud volume (much longer if playing at a lower volume).I especially like this speaker for outdoor use (despite it not being waterproof) when picnicking or camping. It has a great directional range but doesn’t disturb people that are nearby (more than ~10ft away). I use it in my backyard a lot too and the neighbors can hardly hear it when I have it going loud. This speaker is pricy but if you’re an audiophile I highly recommend it, even with the audio limitations of Bluetooth.","Reviewed in the United States February 9, 2023",AHWS7DACUTQCVGGWQF65ATPKYMBQ,False,0,Color: Luxe Silver,2023-02-09,Luxe Silver,not listed,not listed
R36IUIB71TG2Z,B07YBN9XXG,5.0 out of 5 stars Still great after all these years,Karen P. Hall,5,"I received this product years ago from my wife as a present. We live in the Las Vegas area and it has survived the heat, and the cold. I have left it outside on the patio. I have left it in the garage. It goes with us in the golf cart. All in all I have to say this is a great speaker.","Reviewed in the United States March 19, 2023",AE6OELQIUUKSYUE5TAOSA5XPU5QQ,False,0,Color: Luxe Silver,2023-03-19,Luxe Silver,not listed,not listed
R13S44WS2JCO97,B07YBN9XXG,1.0 out of 5 stars stopped working after 1 year,Troy,1,"liked the speaker, disliked that it stopped working and isn't covered under warranty","Reviewed in the United States December 1, 2023",AGEMOQ6YB2RSAAR5DUO5WVVMDXPQ,False,0,Color: Luxe Silver,2023-12-01,Luxe Silver,not listed,not listed
R3C8WVWSB6NQI7,B07YBN9XXG,5.0 out of 5 stars sound Great,John barrett,5,Awesome speaker,"Reviewed in the United States October 19, 2022",AH4I6J3WRFRQWKHGES6MYYXBB3GA,False,0,Color: Luxe Silver,2022-10-19,Luxe Silver,not listed,not listed
RTH0ME2OW9VMY,B07YBN9XXG,2.0 out of 5 stars Great while it lasted,Bailey,2,"It was incredible sound and we loved it. Then it slowly quit taking a charge until it became an expensive paperweight. So disappointing! When I first bought it, I was so awed by it that I recommended it to other - two others actually bought one. I was recently at the home of one of these people and they told me that for some reason their Bose speaker was only charging up to 60% and no higher. I told them the sad news that their speaker was on its last legs. I need to ask the other guy how his is working. I would gladly accept any suggestions from anyone who has had this issue and was able to fix it. Now I am unable to invest large dollars into a bluetooth speaker - I mean, if you can't trust Bose !","Reviewed in the United States May 29, 2021",AFWQXC46CVB4ZXILT3YPXBHI4QMQ,False,13,Color: Luxe Silver,2021-05-29,Luxe Silver,not listed,not listed
R18SKCE0T1W7KX,B07YBN9XXG,1.0 out of 5 stars Battery does not recharge,SF,1,I have had the mini soundlink for 4 years and have paid Bose for 2 battery replacements during this time. The battery discharges and will not charge. For that I give the sound link 1 star.,"Reviewed in the United States July 2, 2023",AFZJLC47XWYRH3R67NJPENQBYBQA,False,1,Color: Luxe Silver,2023-07-02,Luxe Silver,not listed,not listed
R1TUNAXZ1DZDCY,B07YBN9XXG,1.0 out of 5 stars PIECE OF CRAP. TWICE!,chris,1,This is the 2nd one of these Ive had. The first one stopped charging after a few months. The second one after a year. I keep it on my desl plugged in. It doesnt move. Ever. Bose customer service is absolutely awful. Im out $400. Buy a different brand. Everytthing you read is true. Bose has gone down the crapper.,"Reviewed in the United States February 23, 2023",AESGLZJJ2OQSFVVCM2P7CXQ6INWQ,False,4,Color: Luxe Silver,2023-02-23,Luxe Silver,not listed,not listed
R7OZGGH976TWQ,B07YBN9XXG,1.0 out of 5 stars Not loud. Disappointing sound quality.,AS,1,Sound is very muddy no mid and barely any high. There is too much low for such a small speaker. Loudness is mediocre nothing great. There is distortion even half way. Expected much better. Aside from the poor sound the construction and design is great. I would recommend JBl Charge or even UE Megaboom.On the plus side when you power ON it announces battery level which is much appreciated. Has modern USBC connector. Has line a line in jack.,"Reviewed in the United States July 5, 2021",AFDFNAFDNPXG6KSB2TM7V2Y6MMXA,False,10,Color: Luxe Silver,2021-07-05,Luxe Silver,not listed,not listed
R3Q0NZLBYCXZNU,B07YBN9XXG,2.0 out of 5 stars way too much bass...,Karen,2,"way too much bass.... distorts the songs, and music.and I like to hear the bass, but if that's all you hear and can't hear the rest of the melody...very disappointed","Reviewed in the United States December 11, 2022",AGSNOH5HUQOKBHDG7GLWH5VONMKQ,False,1,Color: Luxe Silver,2022-12-11,Luxe Silver,not listed,not listed
R1R7JB16IVOMG8,B09XXW54QG,5.0 out of 5 stars A great sounding speaker!,heathtx,5,"Yes, the external design of this speaker is awesome with the black and gold design bringing back memories of yesteryear.........No only does this speaker look cool, it rocks out! At any volume level, it sounds great to me! I have had lots of small speakers (Bose, Jambox, etc) and this one sounds the best!I have not used it in multi speaker settings and I wish the app would let me adjust the equalizer a little bit.......","Reviewed in the United States August 5, 2024",AGKMLWIQO45V5QTA5XFUKIXBKIAQ,True,0,Color: Black & BrassStyle: Emberton II,2024-08-05,Black & Brass,Emberton II,not listed
R2F1V8M2I73X42,B09XXW54QG,5.0 out of 5 stars Wow !,Karen Racanella,5,"What do I like about this Marshall Bluetooth Speaker? EVERYTHINGCompact size does not mean this speaker has compact sound. This speaker is all you need to sync your music with a clear, superior sound boost. I remember the Marshall amps for my punk rock days. This is a replica of the Marshall amps and that's one of the reasons I chose this speaker. Sound quality has not been sacrificed and it is easy to use. It's all you need. I purchased this a week ago and bought another for my son this week. I will most likely purchase one for my hubby because he is using mine all the time, and yes we have different tastes in music. Look at others if you wish, or save time and get this little powerhouse, Marshall.","Reviewed in the United States July 7, 2024",AEAF6N7CEGGH6D4W7EZV3CTY2EIA,True,0,Color: BlackStyle: Emberton,2024-07-07,Black,Emberton,not listed
R32TB1MC4FWO7L,B09XXW54QG,5.0 out of 5 stars Absolutely amazing little speaker!!!,Lillian Salazar,5,I just got my little Marshall speaker and I am so happy I went with this one! The look and feel of this speaker is just superior! The sound is amazing! It even has bass. This has definitely made me want to get the home speaker. I love this speaker. I can't believe the sound from a small box. Highly recommend!,"Reviewed in the United States July 28, 2024",AHJDSTAUBPPBHSXBBTSBWCJ5YX2Q,True,0,Color: Black & BrassStyle: Emberton II,2024-07-28,Black & Brass,Emberton II,not listed
RET9JW244225A,B09XXW54QG,5.0 out of 5 stars Love this portable bluetooth speaker,Diana Lin,5,It's got great sound and the battery life last a long time! We keep it in our car and whever we are outside enjoying park/kids play or even at my parents and they don't have good speakers we take it out and play some music.,"Reviewed in the United States July 27, 2024",AH7IXSDIHTJAWNKENOSUWOXU2FCA,True,0,Color: CreamStyle: Emberton II,2024-07-27,Cream,Emberton II,not listed
R2NN3R6984F00R,B09XXW54QG,4.0 out of 5 stars Great sound and okay battery life,Tabitha,4,I love the look of this speaker! It's more heavy than I expected and the sound quality is wonderful. It's easy to connect to devices. The battery often does not remain charged and sometimes as soon as I unplug it from the charger I will lose one bar of battery. It does play for well over 6 hours continuously with no additional charging. It's easy to pack and we take it almost everywhere.,"Reviewed in the United States July 26, 2024",AEKWFX4V72HIJOM26ZAFIGHNCRXA,True,0,Color: BlackStyle: Emberton,2024-07-26,Black,Emberton,not listed
R13A8CEV5KJI8M,B09XXW54QG,5.0 out of 5 stars So Cool...,John Farrell,5,"I visited a friend on Florida recently and he's building a new house. We went over there to enjoy a few cocktails, it won't be done until May 2024, and brought along his Bang & Olufsen bluetooth speaker and took turns playing songs with our phones while we enjoyed our adult beverages on the water. I don't seem to have the same opportunities to use a bluetooth speaker, but I was very impressed with the B&O speaker. It rocked. I came back to NJ and wanted to get one for myself. These things aren't cheap (the good ones anyway) so I decided I was going to get one during the Black Friday sales. The B&O software, that enables you to pair with their speaker, was a pain in the neck. They were hounding me and sending me e-mails and all the rest. I wanted another alternative. I watched several YouTube videos and was introduced to this Marshall bluetooth speaker. They had me at designing this relatively tiny speaker to look like a real Marshall speaker. Once I read enough reviews I took the plunge. I think I got it on sale for around $120 when all was said and done. It showed up two day later. I pulled it out of the package, charged it up and paired it with my phone. Hate me (or them), but the first song I played with Help On The Way/Slipnot! from Blues For Allah (Grateful Dead). Wow. Absolutely loved the sound and the look. Down the road I will look into either ""stacking"" another one (they have that ability) or just getting a bigger speaker for another potential setting, but right now this thing rocks. If you go camping or just wanted to eat lunch at an outdoor picnic table with some music, this is for you. I'm impressed. I was a bit surprised that it seems as though your phone volume max is also the speaker volume max, but that might be a function of me not understanding how bluetooth actually works. I was kind of thinking I could leave the phone on mid volume and let the bluetooth speaker provide the amplification juice. That doesn't appear to be the case, but it's plenty loud enough in a vacuum. It's a starter speaker so I don't expect it to compete with something an outdoor waterfall or heavy traffic or even a tailgate party where everyone is blasting their tunes, but I'm very satisfied short term. Buy with confidence.","Reviewed in the United States January 10, 2024",AFHFRU22UQRFPEVWBHQFXHBHVYWA,True,3,Color: Black & BrassStyle: Emberton II,2024-01-10,Black & Brass,Emberton II,not listed
RZPTG9XWQFW4T,B09XXW54QG,5.0 out of 5 stars Better than expected,Amazon Customer,5,"I saw the reviews and was a little skeptical of all the high ratings, but I was immediately surprised by the bass along with it still balancing the high notes. Great speaker especially for the price.","Reviewed in the United States July 28, 2024",AFG7COYIVMQHS5U2SPBRPGV34YOA,True,0,Color: Black & BrassStyle: Emberton II,2024-07-28,Black & Brass,Emberton II,not listed
R1F188UEL4MTY4,B09XXW54QG,5.0 out of 5 stars Great sound quality very loud for its size,Aaron,5,I love this thing and on a full charge constant non-stop play at the highest volume this thinking last 6 plus hours,"Reviewed in the United States August 7, 2024",AEOPVIQA2J7ZTKXXPTM5YTNUPD3Q,True,0,Color: BlackStyle: Emberton,2024-08-07,Black,Emberton,not listed
R23X44QGADE8FA,B09XXW54QG,5.0 out of 5 stars My First BT,Kitsune,5,"Its awesome looking as being addicted to concerts :P When I get the chance, I will stack them lol! But for now, I get distortion when the vol is max. However, this is my first mini BT speaker. and I may need the app they have to fixit. My battery runs down to like 40% after playing @ 85% vol for about 4 hours, so not to bad imho.","Reviewed in the United States July 12, 2024",AFZ6H7YWZZF3FFHZEEASI4XA5RIA,True,0,Color: Black & BrassStyle: Emberton II,2024-07-12,Black & Brass,Emberton II,not listed
R2QL6OAXW4LQEV,B09XXW54QG,5.0 out of 5 stars Amazing sound in a small package,Amazon Customer,5,I’m really impressed that the sound quality is this good for this price and this size.,"Reviewed in the United States August 7, 2024",AGOFQS7JOIU3ANIO5Q2C5B2VKRDA,True,0,Color: Black & BrassStyle: Emberton II,2024-08-07,Black & Brass,Emberton II,not listed
RCCBPLYL7VRXL,B09XXW54QG,5.0 out of 5 stars Wonderful speaker,Debbie,5,I loved this Marshall speaker! I needed it for my bedroom so I could hear my music on my cell phone….I have Spotify and enjoy my choices indoors now! Thank you,"Reviewed in the United States July 26, 2024",AHD4YK7L4FXJ7KWWDLJYD5H63DUQ,True,0,Color: Black & BrassStyle: Emberton II,2024-07-26,Black & Brass,Emberton II,not listed
R2NYYU7YKAQ02N,B09XXW54QG,5.0 out of 5 stars Better than expected,Amazon Customer,5,Bought this on a whim with good hopes and it turned out even better than we expected! Fabulous sound. Easy to use. Pairs well. Great size. Love it so much!,"Reviewed in the United States July 28, 2024",AEF764DVOKVS5WXIUKGSN7ZIONSA,True,0,Color: BlackStyle: Emberton,2024-07-28,Black,Emberton,not listed
